Codice_Regione,Codice_Comune,Comune,Popolazione_Legale,Superficie(Kmq),Regione
19,84005,Burgio,2509,42.2308,Sicilia
19,84006,Calamonaci,1184,32.89,Sicilia
19,84007,Caltabellotta,3238,124.0869,Sicilia
19,84008,Camastra,1947,16.3153,Sicilia
19,84009,Cammarata,5920,192.452,Sicilia
19,84010,Campobello di Licata,9175,81.3275,Sicilia
19,84011,Canicattì,34588,91.8597,Sicilia
19,84012,Casteltermini,7384,99.981,Sicilia
19,84013,Castrofilippo,2645,18.0751,Sicilia
19,84014,Cattolica Eraclea,3325,62.0507,Sicilia
19,84015,Cianciana,3159,38.0817,Sicilia
19,84016,Comitini,896,21.8896,Sicilia
19,84017,Favara,31913,83.6216,Sicilia
19,84018,Grotte,5298,23.9759,Sicilia
19,84019,Joppolo Giancaxio,1084,19.1419,Sicilia
19,84020,Lampedusa e Linosa,6462,26.0976,Sicilia
19,84021,Licata,34619,179.889,Sicilia
19,84022,Lucca Sicula,1733,18.6322,Sicilia
19,84023,Menfi,11929,113.5493,Sicilia
19,84024,Montallegro,2394,27.4066,Sicilia
19,84025,Montevago,2743,32.9092,Sicilia
19,84026,Naro,7051,207.4874,Sicilia
19,84027,Palma di Montechiaro,21509,77.0699,Sicilia
19,84028,Porto Empedocle,15661,25.3826,Sicilia
19,84029,Racalmuto,7645,68.1004,Sicilia
19,84030,Raffadali,12184,22.2993,Sicilia
19,84031,Ravanusa,10500,49.5006,Sicilia
19,84032,Realmonte,4384,20.3692,Sicilia
19,84033,Ribera,17986,118.4633,Sicilia
19,84034,Sambuca di Sicilia,5418,96.3716,Sicilia
19,84035,San Biagio Platani,2919,42.6679,Sicilia
19,84036,San Giovanni Gemini,7604,26.5595,Sicilia
19,84037,Santa Elisabetta,2172,16.1674,Sicilia
19,84038,Santa Margherita di Belice,6097,67.2751,Sicilia
19,84039,Sant'Angelo Muxaro,1182,64.5211,Sicilia
19,84040,Santo Stefano Quisquina,4159,85.5156,Sicilia
19,84041,Sciacca,39263,191.7163,Sicilia
19,84042,Siculiana,4176,41.0958,Sicilia
19,84043,Villafranca Sicula,1345,17.629,Sicilia
19,85001,Acquaviva Platani,891,14.6335,Sicilia
19,85002,Bompensiere,513,19.9464,Sicilia
19,85003,Butera,4199,298.4693,Sicilia
19,85004,Caltanissetta,59245,421.2466,Sicilia
19,85005,Campofranco,2716,36.113,Sicilia
19,85006,Delia,3903,12.3987,Sicilia
19,85007,Gela,71937,279.1337,Sicilia
19,85008,Marianopoli,1642,13.0703,Sicilia
19,85009,Mazzarino,11086,295.5891,Sicilia
19,85010,Milena,2731,24.6267,Sicilia
19,85011,Montedoro,1419,14.5332,Sicilia
19,85012,Mussomeli,10011,164.4248,Sicilia
19,85013,Niscemi,25179,96.8172,Sicilia
19,85014,Resuttano,1767,38.2733,Sicilia
19,85015,Riesi,10631,66.9951,Sicilia
19,85016,San Cataldo,21212,72.7745,Sicilia
19,85017,Santa Caterina Villarmosa,4785,75.814,Sicilia
19,85018,Serradifalco,5588,41.9381,Sicilia
19,85019,Sommatino,6441,34.7566,Sicilia
19,85020,Sutera,1209,35.5836,Sicilia
19,85021,Vallelunga Pratameno,3164,39.3739,Sicilia
19,85022,Villalba,1446,41.8179,Sicilia
19,86001,Agira,7726,164.0806,Sicilia
19,86002,Aidone,4284,210.776,Sicilia
19,86003,Assoro,4868,112.1497,Sicilia
19,86004,Barrafranca,12000,53.7119,Sicilia
19,86005,Calascibetta,4166,89.1181,Sicilia
19,86006,Catenanuova,4546,11.2249,Sicilia
19,86007,Centuripe,5129,174.1942,Sicilia
19,86008,Cerami,1867,95.046,Sicilia
19,86009,Enna,25815,358.7427,Sicilia
19,86010,Gagliano Castelferrato,3344,56.2368,Sicilia
19,86011,Leonforte,12513,84.3928,Sicilia
19,86012,Nicosia,12877,218.506,Sicilia
19,86013,Nissoria,2861,61.8245,Sicilia
19,86014,Piazza Armerina,20733,304.5375,Sicilia
19,86015,Pietraperzia,6387,118.1098,Sicilia
19,86016,Regalbuto,6743,170.2926,Sicilia
19,86017,Sperlinga,697,59.139,Sicilia
19,86018,Troina,8642,168.2777,Sicilia
19,86019,Valguarnera Caropepe,7082,9.4134,Sicilia
19,86020,Villarosa,4450,54.8919,Sicilia
19,87001,Aci Bonaccorsi,3525,1.7242,Sicilia
19,87002,Aci Castello,17975,8.7542,Sicilia
19,87003,Aci Catena,28124,8.5078,Sicilia
19,87004,Acireale,50735,40.4502,Sicilia
19,87005,Aci Sant'Antonio,18058,14.3334,Sicilia
19,87006,Adrano,34110,83.2209,Sicilia
19,87007,Belpasso,27851,166.3266,Sicilia
19,87008,Biancavilla,23031,70.2752,Sicilia
19,87009,Bronte,18307,250.857,Sicilia
19,87010,Calatabiano,5167,26.4414,Sicilia
19,87011,Caltagirone,36058,383.3734,Sicilia
19,87012,Camporotondo Etneo,5213,6.554,Sicilia
19,87013,Castel di Iudica,4309,103.2096,Sicilia
19,87014,Castiglione di Sicilia,2930,118.902,Sicilia
19,87015,Catania,301104,182.818,Sicilia
19,87016,Fiumefreddo di Sicilia,9128,12.1635,Sicilia
19,87017,Giarre,26685,27.3544,Sicilia
19,87018,Grammichele,12566,32.0662,Sicilia
19,87019,Gravina di Catania,25156,5.1355,Sicilia
19,87020,Licodia Eubea,2762,112.4452,Sicilia
19,87021,Linguaglossa,4995,60.2466,Sicilia
19,87022,Maletto,3598,40.9571,Sicilia
19,87023,Mascali,14287,37.846,Sicilia
19,87024,Mascalucia,31998,16.306,Sicilia
19,87025,Militello in Val di Catania,6796,62.4747,Sicilia
19,87026,Milo,1038,16.6714,Sicilia
19,87027,Mineo,4607,245.2675,Sicilia
19,87028,Mirabella Imbaccari,4280,15.301,Sicilia
19,87029,Misterbianco,49294,37.6705,Sicilia
19,87030,Motta Sant'Anastasia,12054,35.6999,Sicilia
19,87031,Nicolosi,7596,42.6505,Sicilia
19,87032,Palagonia,15802,57.7851,Sicilia
19,87033,Paternò,45539,144.6803,Sicilia
19,87034,Pedara,14915,19.2393,Sicilia
19,87035,Piedimonte Etneo,3926,26.5433,Sicilia
19,87036,Raddusa,2848,23.386,Sicilia
19,87037,Ramacca,10344,306.4331,Sicilia
19,87038,Randazzo,10313,205.6135,Sicilia
19,87039,Riposto,14078,13.2561,Sicilia
19,87040,San Cono,2440,6.6313,Sicilia
19,87041,San Giovanni la Punta,23649,10.8497,Sicilia
19,87042,San Gregorio di Catania,11487,5.6193,Sicilia
19,87043,San Michele di Ganzaria,2922,25.8123,Sicilia
19,87044,San Pietro Clarenza,8229,6.2727,Sicilia
19,87045,Sant'Agata li Battiati,9338,3.1191,Sicilia
19,87046,Sant'Alfio,1518,25.8594,Sicilia
19,87047,Santa Maria di Licodia,7453,26.2767,Sicilia
19,87048,Santa Venerina,8421,19.0259,Sicilia
19,87049,Scordia,16211,24.3093,Sicilia
19,87050,Trecastagni,11230,19.1561,Sicilia
19,87051,Tremestieri Etneo,19851,6.4903,Sicilia
19,87052,Valverde,7838,5.5142,Sicilia
19,87053,Viagrande,8789,10.0944,Sicilia
19,87054,Vizzini,5747,126.7509,Sicilia
19,87055,Zafferana Etnea,9383,76.8651,Sicilia
19,87056,Mazzarrone,3955,34.7834,Sicilia
19,87057,Maniace,3768,37.7007,Sicilia
19,87058,Ragalna,4184,39.5279,Sicilia
19,88001,Acate,10581,102.4682,Sicilia
19,88002,Chiaramonte Gulfi,8024,127.3741,Sicilia
19,88003,Comiso,30073,65.4008,Sicilia
19,88004,Giarratana,2803,43.6293,Sicilia
19,88005,Ispica,16187,113.6602,Sicilia
19,88006,Modica,53554,292.377,Sicilia
19,88007,Monterosso Almo,2821,56.5504,Sicilia
19,88008,Pozzallo,18997,15.4176,Sicilia
19,88009,Ragusa,72779,444.706,Sicilia
19,88010,Santa Croce Camerina,10912,41.0887,Sicilia
19,88011,Scicli,26878,138.7257,Sicilia
19,88012,Vittoria,62533,182.4933,Sicilia
19,89001,Augusta,34715,111.4896,Sicilia
19,89002,Avola,30474,74.5923,Sicilia
19,89003,Buccheri,1765,57.831,Sicilia
19,89004,Buscemi,968,52.051,Sicilia
19,89005,Canicattini Bagni,6619,15.0629,Sicilia
19,89006,Carlentini,17160,158.9118,Sicilia
19,89007,Cassaro,725,19.6155,Sicilia
19,89008,Ferla,2325,24.8976,Sicilia
19,89009,Floridia,21471,26.4775,Sicilia
19,89010,Francofonte,11888,74.2007,Sicilia
19,89011,Lentini,21926,216.779,Sicilia
19,89012,Melilli,13227,136.4816,Sicilia
19,89013,Noto,23905,555.2175,Sicilia
19,89014,Pachino,21678,50.9825,Sicilia
19,89015,Palazzolo Acreide,8233,87.534,Sicilia
19,89016,Rosolini,20639,76.4685,Sicilia
19,89017,Siracusa,117055,207.8378,Sicilia
19,89018,Solarino,7578,13.0203,Sicilia
19,89019,Sortino,8298,93.3296,Sicilia
19,89020,Portopalo di Capo Passero,3798,15.0988,Sicilia
19,89021,Priolo Gargallo,11453,56.9533,Sicilia
20,90001,Aggius,1405,86.3045,Sardegna
20,90002,Alà dei Sardi,1789,197.9891,Sardegna
20,90003,Alghero,42458,225.9134,Sardegna
20,90004,Anela,588,36.8902,Sardegna
20,90005,Ardara,736,38.1886,Sardegna
20,90006,Arzachena,13328,230.9678,Sardegna
20,90007,Banari,535,21.251,Sardegna
20,90008,Benetutti,1726,94.4461,Sardegna
20,90009,Berchidda,2634,201.877,Sardegna
20,90010,Bessude,391,26.794,Sardegna
20,90011,Bonnanaro,930,21.8442,Sardegna
20,90012,Bono,3356,74.4624,Sardegna
20,90013,Bonorva,3231,149.7202,Sardegna
20,90014,Bortigiadas,729,75.8973,Sardegna
20,90015,Borutta,260,4.7583,Sardegna
20,90016,Bottidda,651,33.7156,Sardegna
20,90017,Buddusò,3659,176.838,Sardegna
20,90018,Bultei,841,96.8314,Sardegna
20,90019,Bulzi,470,21.6697,Sardegna
20,90020,Burgos,856,18.1572,Sardegna
20,90021,Calangianus,3853,126.8371,Sardegna
20,90022,Cargeghe,593,12.0464,Sardegna
20,90023,Castelsardo,5711,43.3433,Sardegna
20,90024,Cheremule,402,24.2462,Sardegna
20,90025,Chiaramonti,1525,98.6119,Sardegna
20,90026,Codrongianos,1283,30.3907,Sardegna
20,90027,Cossoine,765,39.1704,Sardegna
20,90028,Esporlatu,382,18.4031,Sardegna
20,90029,Florinas,1446,36.0607,Sardegna
20,90030,Giave,494,47.0662,Sardegna
20,90031,Illorai,763,57.2067,Sardegna
20,90032,Ittireddu,481,23.6868,Sardegna
20,90033,Ittiri,8097,111.458,Sardegna
20,90034,Laerru,859,19.8494,Sardegna
20,90035,La Maddalena,10687,51.7393,Sardegna
20,90036,Luogosanto,1818,135.0695,Sardegna
20,90037,Luras,2429,87.5852,Sardegna
20,90038,Mara,526,18.6433,Sardegna
20,90039,Martis,470,22.9592,Sardegna
20,90040,Monteleone Rocca Doria,111,13.3859,Sardegna
20,90041,Monti,2348,123.5859,Sardegna
20,90042,Mores,1758,94.8547,Sardegna
20,90043,Muros,830,11.2256,Sardegna
20,90044,Nughedu San Nicolò,763,67.8937,Sardegna
20,90045,Nule,1293,51.9465,Sardegna
20,90046,Nulvi,2648,67.3751,Sardegna
20,90047,Olbia,60711,384.4091,Sardegna
20,90048,Olmedo,4134,33.4653,Sardegna
20,90049,Oschiri,3051,215.611,Sardegna
20,90050,Osilo,2834,98.031,Sardegna
20,90051,Ossi,5513,30.0898,Sardegna
20,90052,Ozieri,9935,252.1278,Sardegna
20,90053,Padria,605,48.3942,Sardegna
20,90054,Palau,4106,44.5855,Sardegna
20,90055,Pattada,2892,164.878,Sardegna
20,90056,Perfugas,2272,60.8804,Sardegna
20,90057,Ploaghe,4350,96.2683,Sardegna
20,90058,Porto Torres,21330,104.7024,Sardegna
20,90059,Pozzomaggiore,2416,78.7714,Sardegna
20,90060,Putifigari,691,53.1003,Sardegna
20,90061,Romana,497,21.5952,Sardegna
20,90062,Aglientu,1168,148.3216,Sardegna
20,90063,Santa Teresa Gallura,5006,102.59,Sardegna
20,90064,Sassari,122159,547.0768,Sardegna
20,90065,Sedini,1256,40.5059,Sardegna
20,90066,Semestene,141,39.5827,Sardegna
20,90067,Sennori,6935,31.3396,Sardegna
20,90068,Siligo,812,43.4486,Sardegna
20,90069,Sorso,14501,67.0106,Sardegna
20,90070,Tempio Pausania,13329,210.8172,Sardegna
20,90071,Thiesi,2814,63.2445,Sardegna
20,90072,Tissi,2361,10.2377,Sardegna
20,90073,Torralba,904,36.5067,Sardegna
20,90074,Trinità d'Agultu e Vignola,2239,134.1298,Sardegna
20,90075,Tula,1466,66.1853,Sardegna
20,90076,Uri,2856,56.8063,Sardegna
20,90077,Usini,4237,30.7366,Sardegna
20,90078,Villanova Monteleone,2124,202.6814,Sardegna
20,90079,Valledoria,4264,25.4479,Sardegna
20,90080,Telti,2236,83.4298,Sardegna
20,90081,Badesi,1838,31.3308,Sardegna
20,90082,Viddalba,1623,50.4089,Sardegna
20,90083,Golfo Aranci,2376,37.6439,Sardegna
20,90084,Loiri Porto San Paolo,3659,118.4386,Sardegna
20,90085,Sant'Antonio di Gallura,1443,81.6931,Sardegna
20,90086,Tergu,606,36.8772,Sardegna
20,90087,Santa Maria Coghinas,1309,23.4588,Sardegna
20,90088,Erula,691,39.3113,Sardegna
20,90089,Stintino,1538,59.0727,Sardegna
20,90090,Padru,2055,157.9873,Sardegna
20,90091,Budoni,5333,56.3266,Sardegna
20,90092,San Teodoro,4992,105.1263,Sardegna
20,91001,Aritzo,1237,75.5753,Sardegna
20,91002,Arzana,2259,162.8809,Sardegna
20,91003,Atzara,1026,35.9218,Sardegna
20,91004,Austis,772,50.8084,Sardegna
20,91005,Bari Sardo,3861,37.6535,Sardegna
20,91006,Baunei,3480,211.8975,Sardegna
20,91007,Belvì,560,18.1021,Sardegna
20,91008,Birori,499,17.3276,Sardegna
20,91009,Bitti,2610,215.2819,Sardegna
20,91010,Bolotana,2419,108.4345,Sardegna
20,91011,Borore,1994,42.6754,Sardegna
20,91012,Bortigali,1205,67.3271,Sardegna
20,91016,Desulo,2149,74.4979,Sardegna
20,91017,Dorgali,8368,226.584,Sardegna
20,91018,Dualchi,576,23.4099,Sardegna
20,91019,Elini,559,10.7345,Sardegna
20,91024,Fonni,3692,112.2662,Sardegna
20,91025,Gadoni,703,43.4343,Sardegna
20,91026,Gairo,1304,77.5442,Sardegna
20,91027,Galtellì,2384,56.5299,Sardegna
